Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine(cc),Power(bhp),Seats,Price,Brand,Model,Region
2013,76000,Diesel,Automatic,Second,11.18,2696,184.0,7.0,8.79,Mahindra,Ssangyong,West
2014,136000,Petrol,Manual,First,13.1,1798,157.75,5.0,9.5,Skoda,Superb,West
2010,38127,Petrol,Manual,First,19.7,796,46.3,5.0,1.55,Maruti,Alto,East
2014,82450,Diesel,Manual,First,23.0,1396,90.0,5.0,5.85,Hyundai,i20,North
2014,62497,Petrol,Manual,First,15.8,1499,110.0,5.0,7.52,Ford,Ecosport,South
2011,86732,Diesel,Manual,First,23.08,1461,63.1,5.0,3.6,Nissan,Micra,South
2016,27969,Petrol,Manual,First,19.4,1198,86.8,5.0,4.73,Honda,Brio,South
2013,66372,Diesel,Automatic,First,11.18,2696,184.0,7.0,10.5,Mahindra,Ssangyong,North
2013,73525,Diesel,Automatic,First,16.46,2993,258.0,5.0,34.54,BMW,7,South
2018,20689,Petrol,Manual,First,18.9,1197,81.86,5.0,6.07,Hyundai,Grand,South
2018,25093,Petrol,Manual,First,21.4,1197,83.1,5.0,7.76,Maruti,Baleno,South
2016,49176,Diesel,Manual,First,11.68,2498,112.0,8.0,7.46,Mahindra,Xylo,South
2012,87510,Diesel,Manual,First,21.8,1461,78.0,5.0,3.49,Renault,Fluence,North
2012,38214,Petrol,Manual,Second,18.5,1197,80.0,5.0,4.05,Hyundai,i20,South
2013,48986,Diesel,Manual,First,10.5,2835,107.2,6.0,11.88,Mitsubishi,Pajero,South
2011,88000,Petrol,Automatic,First,14.53,1794,138.1,5.0,6.45,Toyota,Corolla,West
2015,69002,Diesel,Automatic,First,15.97,2993,258.0,5.0,50.0,BMW,X5,West
2011,43706,Petrol,Automatic,First,10.9,2497,215.0,5.0,9.0,BMW,3,West
2016,58671,Diesel,Automatic,First,17.01,1582,126.2,5.0,14.25,Hyundai,Creta,South
2017,49404,Diesel,Manual,First,18.49,1493,100.0,7.0,7.36,Mahindra,TUV,South
2010,72000,Diesel,Manual,First,12.05,2179,120.0,8.0,4.4,Mahindra,Scorpio,North
2016,24000,Petrol,Manual,First,25.17,799,53.3,5.0,3.1,Renault,KWID,West
2017,53285,Petrol,Automatic,First,22.5,999,67.0,5.0,4.28,Renault,KWID,South
2017,12000,Petrol,Manual,First,16.1,1197,85.0,5.0,5.5,Maruti,Swift,West
2012,45000,Diesel,Automatic,First,17.0,1896,105.0,5.0,6.99,Skoda,Laura,East
2018,26234,Petrol,Manual,First,24.7,796,47.3,5.0,4.29,Maruti,Alto,South
2014,55000,Petrol,Manual,First,18.6,1197,85.8,5.0,4.2,Maruti,Swift,North
2012,90000,Diesel,Manual,First,23.0,1396,90.0,5.0,4.11,Hyundai,i20,West
2015,48000,Diesel,Automatic,First,15.73,1968,174.33,5.0,18.75,Audi,Q3,West
2017,19863,Diesel,Automatic,First,11.57,2987,254.79,5.0,64.95,Mercedes-Benz,GLE,West
2010,55000,Petrol,Manual,Second,19.81,1086,68.05,5.0,1.59,Hyundai,i10,West
2016,4800,Petrol,Manual,First,20.51,998,67.04,5.0,3.6,Maruti,WagonR,East
2017,38607,Petrol,Manual,Second,17.8,1497,117.3,5.0,7.87,Honda,City,South
2018,3958,Petrol,Manual,First,18.9,1197,81.86,5.0,5.55,Hyundai,Grand,West
2014,74000,Diesel,Manual,Second,25.1,1498,98.6,5.0,6.4,Honda,City,North
2009,54540,Petrol,Manual,Third,17.5,1298,85.8,5.0,2.65,Maruti,Swift,West
2015,58400,Petrol,Manual,First,17.5,1298,85.8,5.0,5.5,Maruti,Swift,North
2013,73648,Diesel,Manual,First,15.1,2179,140.0,7.0,7.31,Mahindra,XUV500,South
2016,83000,Diesel,Manual,First,28.09,1248,88.5,5.0,7.1,Maruti,Ciaz,North
2016,16159,Diesel,Manual,First,22.32,1582,126.32,5.0,7.83,Hyundai,Verna,South
2005,150000,Diesel,Manual,First,13.1,1493,82.0,5.0,0.85,Hyundai,Accent,West
2014,22100,Petrol,Manual,First,19.4,1198,86.8,5.0,3.55,Honda,Brio,West
2017,35043,Petrol,Manual,First,17.19,1197,81.86,5.0,8.19,Hyundai,i20,South
2018,24000,Diesel,Automatic,First,18.88,1995,184.0,5.0,28.0,BMW,3,West
2015,480000,Diesel,Automatic,First,16.96,1968,138.03,5.0,13.0,Volkswagen,Jetta,South
2011,70000,Petrol,Manual,Second,15.26,1598,103.5,5.0,3.29,Volkswagen,Polo,South
2015,13769,Petrol,Manual,Second,16.1,1197,85.0,5.0,4.41,Maruti,Swift,West
2013,58000,Diesel,Manual,First,19.01,1461,108.45,5.0,4.99,Renault,Duster,East
2009,58000,Diesel,Automatic,First,18.56,1995,190.0,5.0,17.98,BMW,X3,South
2018,18705,Diesel,Manual,First,20.5,1248,91.72,5.0,7.71,Fiat,Avventura,South
2013,32378,Petrol,Manual,First,20.51,998,67.04,5.0,2.8,Maruti,WagonR,North
2013,45000,Diesel,Manual,First,22.1,1248,76.9,5.0,3.0,Chevrolet,Sail,East
2015,36836,Diesel,Manual,First,15.1,2179,140.0,7.0,12.49,Mahindra,XUV500,South
2016,54199,Diesel,Manual,First,23.0,1248,88.8,5.0,5.0,Tata,Zest,South
2017,36935,Diesel,Automatic,First,18.56,1995,190.0,5.0,32.64,BMW,X3,South
2015,23000,Diesel,Manual,First,25.2,1248,74.0,5.0,6.5,Maruti,Swift,South
2015,14000,Diesel,Automatic,First,18.12,1995,190.0,5.0,35.0,BMW,5,South
2015,100073,Diesel,Manual,Second,25.0,1396,69.01,5.0,2.0,Tata,Indigo,South
2015,59182,Diesel,Manual,First,15.1,2179,140.0,7.0,9.46,Mahindra,XUV500,South
2016,72132,Diesel,Automatic,Second,12.07,2967,241.4,7.0,39.0,Audi,Q7,South
2009,79000,Diesel,Automatic,First,18.48,1995,177.0,5.0,15.0,BMW,5,South
2013,66930,Petrol,Manual,First,17.1,1591,121.3,5.0,6.15,Hyundai,Verna,South
2015,100000,Diesel,Automatic,Second,13.01,2199,194.3,7.0,14.5,Hyundai,Santa,West
2018,27413,Petrol,Automatic,First,20.51,998,67.0,5.0,5.18,Maruti,WagonR,South
2007,90000,Petrol,Manual,Second,17.3,1061,64.0,5.0,1.24,Maruti,WagonR,West
2013,40300,Petrol,Manual,First,18.5,1197,82.85,5.0,2.8,Hyundai,i20,East
2011,73783,Petrol,Automatic,Second,13.7,1798,157.75,5.0,5.23,Skoda,Superb,South
2005,86000,Petrol,Manual,Second,15.3,1341,83.0,5.0,0.45,Hyundai,Getz,West
2014,65694,Petrol,Manual,First,18.9,998,67.1,5.0,3.25,Maruti,WagonR,North
2015,23000,Petrol,Manual,First,16.8,796,34.2,5.0,1.5,Maruti,Omni,East
2012,51000,Petrol,Manual,First,20.36,1197,78.9,5.0,2.85,Hyundai,i10,West
2018,18335,Petrol,Manual,First,21.7,999,67.0,5.0,4.5,Renault,KWID,South
2014,36000,Diesel,Automatic,First,15.0,2147,107.3,5.0,16.25,Mercedes-Benz,B,South
2017,25000,Petrol,Automatic,First,17.21,1197,103.5,5.0,7.75,Volkswagen,Polo,West
2007,81000,Diesel,Manual,Third,12.05,2179,120.0,8.0,4.35,Mahindra,Scorpio,South
2019,21719,Diesel,Automatic,First,12.9,2755,174.5,7.0,33.13,Toyota,Fortuner,South
2013,75421,Diesel,Manual,First,25.44,936,56.3,5.0,3.63,Chevrolet,Beat,South
2010,80000,Diesel,Manual,First,12.8,2494,102.0,8.0,4.75,Toyota,Innova,North
2018,10671,Petrol,Manual,First,20.85,1197,83.14,5.0,6.51,Maruti,Swift,South
2018,4126,Petrol,Manual,First,21.7,999,67.0,5.0,4.8,Renault,KWID,South
2017,98500,Diesel,Manual,First,22.95,1248,74.0,5.0,6.0,Tata,Bolt,South
2016,61578,Petrol,Manual,First,18.9,1197,82.0,5.0,6.4,Hyundai,Grand,South
2014,54000,Diesel,Manual,First,20.34,1498,103.2,5.0,4.9,Volkswagen,Vento,West
2013,70998,Diesel,Automatic,First,17.68,1968,174.33,5.0,20.57,Audi,A6,South
2015,40082,Diesel,Manual,First,19.3,1248,73.9,5.0,4.76,Maruti,Swift,East
2012,50619,Petrol,Manual,First,18.0,995,62.0,5.0,2.0,Chevrolet,Spark,South
2009,103905,Diesel,Automatic,First,22.69,1995,190.0,5.0,9.92,BMW,3,South
2018,15334,Petrol,Manual,First,21.1,814,55.2,5.0,3.69,Hyundai,EON,South
2013,69000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.75,Maruti,Swift,South
2014,75160,Diesel,Manual,First,20.14,1498,88.5,5.0,5.7,Volkswagen,CrossPolo,South
2014,44753,Petrol,Manual,First,18.0,1198,86.7,5.0,4.94,Honda,Amaze,South
2012,53024,Petrol,Automatic,First,14.4,1598,103.6,5.0,4.29,Volkswagen,Vento,South
2014,23840,Petrol,Manual,First,20.51,998,67.04,5.0,3.0,Maruti,WagonR,East
2014,81298,Diesel,Manual,First,20.14,1498,88.8,5.0,6.5,Volkswagen,Polo,South
2015,59000,Petrol,Manual,Second,16.47,1198,73.9,5.0,4.9,Volkswagen,Polo,North
2016,51806,Diesel,Manual,First,25.8,1498,98.6,5.0,5.4,Honda,Amaze,South
2014,56000,Diesel,Automatic,First,18.53,1968,187.74,5.0,24.0,Audi,A6,North
2019,29279,Diesel,Manual,First,24.7,1047,69.0,5.0,7.46,Tata,Tigor,South
2017,33550,Diesel,Automatic,First,21.5,1498,108.5,5.0,9.6,Volkswagen,Vento,South
2014,62000,Diesel,Automatic,First,18.53,1968,187.74,5.0,25.0,Audi,A6,South
2014,66000,Diesel,Manual,First,19.01,1461,108.5,5.0,6.8,Nissan,Terrano,South
2016,46630,Diesel,Automatic,First,21.66,1498,103.52,5.0,8.59,Skoda,Rapid,South
2016,72566,Diesel,Manual,First,25.83,1498,99.0,5.0,5.29,Ford,Figo,South
2011,51482,Diesel,Manual,First,15.42,1405,70.0,8.0,2.5,Tata,Venture,West
2011,90000,Diesel,Automatic,First,14.84,2143,167.62,5.0,13.9,Mercedes-Benz,New,South
2014,69000,Diesel,Manual,Second,13.0,2982,168.5,7.0,20.0,Toyota,Fortuner,North
2011,90000,Petrol,Manual,Second,17.0,1497,118.0,5.0,3.4,Honda,City,North
2015,39000,Petrol,Manual,First,18.6,1197,81.83,5.0,5.5,Hyundai,i20,West
2012,110000,Diesel,Manual,Second,20.54,1598,103.6,5.0,3.65,Volkswagen,Vento,South
2011,68022,Diesel,Manual,First,13.1,2499,141.0,7.0,5.86,Ford,Endeavour,South
2018,27852,Petrol,Automatic,First,14.8,1497,121.36,5.0,10.44,Ford,EcoSport,South
2011,68439,Diesel,Manual,First,23.0,1396,90.0,5.0,3.37,Hyundai,i20,South
2011,150000,Diesel,Manual,First,12.99,2494,100.6,8.0,6.95,Toyota,Innova,North
2018,14000,Diesel,Manual,First,21.5,1497,108.5,5.0,9.9,Tata,Nexon,West
2012,71558,Diesel,Manual,First,20.0,1399,68.05,5.0,3.3,Ford,Figo,South
2013,48000,Diesel,Automatic,Second,17.85,2967,300.0,4.0,50.5,Porsche,Panamera,North
2015,65800,Diesel,Automatic,First,17.01,1582,126.2,5.0,12.5,Hyundai,Creta,North
2014,53000,Diesel,Automatic,First,16.55,1968,140.0,5.0,20.5,Audi,A4,South
2017,14600,Diesel,Manual,First,16.0,2179,140.0,7.0,14.5,Mahindra,XUV500,East
2017,34429,Diesel,Automatic,First,13.8,2999,174.57,7.0,20.0,Isuzu,MUX,North
2014,52000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.25,Maruti,Swift,North
2015,25470,Petrol,Manual,First,20.73,1373,91.1,5.0,5.9,Maruti,Ciaz,East
2013,22000,Petrol,Manual,First,21.1,814,55.2,5.0,2.6,Hyundai,EON,West
2007,75000,Diesel,Automatic,First,11.0,2987,198.5,5.0,11.0,Mercedes-Benz,E-Class,South
2011,95995,Diesel,Automatic,First,18.48,1995,177.0,5.0,15.5,BMW,5,West
2017,26877,Diesel,Manual,First,24.0,1186,73.97,5.0,5.75,Hyundai,Grand,North
2015,26000,Diesel,Automatic,First,14.47,2993,301.73,5.0,75.0,Jaguar,XJ,South
2007,140000,Diesel,Manual,Second,17.8,1248,75.0,5.0,2.0,Maruti,Swift,South
2008,95291,Petrol,Manual,First,17.92,1086,62.1,5.0,2.3,Hyundai,Santro,South
2009,135000,Diesel,Manual,Second,12.8,2494,102.0,8.0,8.2,Toyota,Innova,South
2015,32000,Petrol,Manual,First,18.6,1197,81.83,5.0,4.8,Hyundai,i20,East
2008,68333,Diesel,Automatic,Second,11.0,2987,198.5,5.0,8.5,Mercedes-Benz,E-Class,West
2011,72000,Diesel,Manual,First,20.0,1399,68.0,5.0,2.9,Ford,Figo,South
2012,52100,Diesel,Manual,First,21.43,1364,86.79,5.0,6.5,Toyota,Corolla,West
2018,10000,Petrol,Manual,First,18.9,1197,81.86,5.0,5.85,Hyundai,Grand,North
2019,6261,Diesel,Manual,First,16.3,1956,170.0,5.0,23.91,Jeep,Compass,South
2019,3906,Petrol,Automatic,First,20.89,1197,81.8,5.0,7.36,Maruti,Ignis,South
2014,55960,Diesel,Manual,First,11.5,2982,171.0,7.0,17.25,Toyota,Fortuner,West
2013,144000,Diesel,Manual,First,20.54,1598,103.6,5.0,7.0,Volkswagen,Vento,North
2017,38000,Diesel,Manual,First,13.68,2393,147.8,7.0,17.65,Toyota,Innova,West
2013,51000,Diesel,Manual,First,20.0,1399,68.1,5.0,2.5,Ford,Figo,North
2015,150000,Diesel,Manual,First,23.59,1364,67.05,5.0,6.0,Toyota,Platinum,South
2018,2500,Diesel,Manual,First,18.06,2523,63.0,7.0,8.25,Mahindra,Thar,West
2018,41661,Diesel,Automatic,First,12.7,2179,187.7,5.0,44.83,Land,Rover,South
2011,64000,Diesel,Automatic,First,16.07,1995,181.0,5.0,10.5,BMW,3,North
2008,80000,Petrol,Manual,Second,13.2,1495,94.0,5.0,1.9,Hyundai,Accent,South
2016,30000,Petrol,Automatic,Second,23.1,998,67.04,5.0,4.25,Maruti,Celerio,North
2014,43000,Diesel,Automatic,Second,16.36,2179,187.7,5.0,26.5,Jaguar,XF,South
2013,90000,Diesel,Automatic,Second,12.4,2698,179.5,5.0,22.5,Audi,A6,South
2011,123880,Diesel,Manual,First,23.08,1461,63.1,5.0,3.3,Nissan,Micra,South
2015,42000,Petrol,Manual,Second,18.0,1198,86.7,5.0,4.3,Honda,Amaze,North
2012,79824,Diesel,Manual,First,19.87,1461,83.8,5.0,5.25,Renault,Duster,South
2015,75000,Diesel,Manual,First,12.99,2494,100.6,8.0,11.75,Toyota,Innova,North
2014,72411,Petrol,Manual,First,18.0,1198,86.7,5.0,4.25,Honda,Amaze,West
2012,63000,Diesel,Automatic,First,14.94,2143,204.0,5.0,14.22,Mercedes-Benz,New,North
2015,53713,Petrol,Manual,First,17.71,1197,78.9,5.0,4.2,Toyota,Etios,South
2017,18000,Diesel,Automatic,First,11.36,2755,171.5,8.0,18.25,Toyota,Innova,North
2013,51000,Diesel,Manual,First,15.8,2148,170.0,5.0,18.5,Mercedes-Benz,New,South
2008,86700,Petrol,Manual,Second,16.1,1298,88.2,5.0,2.4,Maruti,Swift,South
2016,29000,Diesel,Manual,First,27.39,1248,74.0,5.0,6.5,Maruti,Baleno,East
2014,56000,LPG,Manual,First,18.83,1086,62.1,5.0,3.2,Hyundai,Santro,South
2015,33000,Petrol,Automatic,First,23.1,998,67.04,5.0,3.99,Maruti,Celerio,West
2014,64394,Diesel,Manual,First,22.7,1498,89.84,5.0,5.45,Ford,Ecosport,South
2010,76000,Diesel,Manual,First,18.8,1248,90.0,5.0,2.7,Tata,Manza,South
2016,48719,Diesel,Manual,First,27.3,1498,98.6,5.0,6.25,Honda,Jazz,West
2016,59711,Diesel,Manual,First,15.1,2179,140.0,7.0,13.28,Mahindra,XUV500,South
2012,83000,Diesel,Manual,First,23.08,1461,63.1,5.0,3.7,Nissan,Micra,South
2018,10714,Diesel,Automatic,First,19.27,2143,167.62,5.0,39.51,Mercedes-Benz,New,South
2010,127510,Diesel,Manual,Second,19.0,1248,90.0,5.0,1.4,Tata,Manza,South
2014,35010,Diesel,Manual,First,22.9,1248,74.0,5.0,3.5,Maruti,Swift,East
2012,75451,Petrol,Manual,First,17.5,1197,85.8,5.0,3.78,Maruti,Swift,North
2015,83000,Diesel,Manual,First,19.09,1405,69.01,5.0,2.7,Tata,Indigo,West
2013,38755,Diesel,Manual,First,25.8,1498,98.6,5.0,3.2,Honda,Amaze,East
2016,30000,Petrol,Manual,First,20.4,1197,81.8,5.0,5.0,Maruti,Swift,North
2012,40000,Diesel,Manual,First,20.77,1248,88.8,7.0,7.0,Maruti,Ertiga,South
2014,19500,Petrol,Manual,Second,18.9,1197,82.0,5.0,2.85,Hyundai,Grand,East
2016,41000,Petrol,Manual,First,19.69,1198,67.04,5.0,4.25,Nissan,Micra,West
2014,30000,Petrol,Manual,Second,18.9,1197,82.0,5.0,4.9,Hyundai,Grand,South
2017,37000,Diesel,Manual,First,17.1,1956,170.0,5.0,16.9,Jeep,Compass,South
2014,62000,Diesel,Manual,Second,22.07,1199,73.9,5.0,4.25,Volkswagen,Polo,North
2015,42023,Petrol,Automatic,First,15.5,1198,86.7,5.0,4.34,Honda,Amaze,West
2012,51001,Diesel,Automatic,First,16.09,1995,184.0,5.0,17.0,BMW,X3,East
2017,55389,Diesel,Automatic,First,18.88,1995,184.0,5.0,28.45,BMW,3,South
2014,46728,Petrol,Automatic,First,15.6,1497,116.3,5.0,6.15,Honda,City,South
2014,58995,Diesel,Manual,First,12.83,2696,162.0,7.0,9.25,Mahindra,Ssangyong,South
2015,37857,Diesel,Manual,First,26.59,1248,74.0,5.0,4.85,Maruti,Swift,North
2014,71000,Diesel,Manual,First,25.2,1248,74.0,5.0,4.8,Maruti,Swift,North
2012,49024,Petrol,Manual,First,18.4,1198,86.8,5.0,2.3,Honda,Brio,West
2016,10770,Petrol,Manual,First,18.9,1197,82.0,5.0,4.75,Hyundai,Grand,West
2017,72000,Diesel,Manual,First,22.95,1248,74.0,5.0,5.0,Tata,Zest,West
2015,91000,Petrol,Manual,First,21.1,814,55.2,5.0,2.5,Hyundai,EON,North
2017,14000,Petrol,Manual,First,18.6,1197,81.83,5.0,5.95,Hyundai,i20,West
2014,48000,Diesel,Automatic,Second,9.0,1984,181.0,5.0,16.0,Volvo,S60,North
2014,75136,Diesel,Manual,First,22.7,1498,89.84,5.0,6.15,Ford,Ecosport,North
2014,32500,Petrol,Manual,Second,21.1,1197,85.8,5.0,4.05,Maruti,Ritz,South
2010,94500,Diesel,Manual,Second,21.9,1396,90.0,5.0,3.1,Hyundai,i20,South
2013,34900,Petrol,Manual,First,22.0,1197,81.8,5.0,5.49,Maruti,Dzire,South
2010,42400,Petrol,Automatic,Third,8.0,4806,394.3,4.0,42.91,Porsche,Panamera,South
2015,50000,Diesel,Manual,First,17.8,1248,75.0,5.0,5.7,Maruti,Swift,North
2014,35000,Petrol,Manual,First,19.4,1198,86.8,5.0,2.85,Honda,Brio,East
2012,37000,Petrol,Manual,Second,18.6,1199,79.4,5.0,2.35,Chevrolet,Beat,South
2018,32807,Petrol,Automatic,First,13.0,1591,121.3,5.0,14.76,Hyundai,Creta,South
2008,119000,Petrol,Manual,Second,17.7,1497,78.0,5.0,2.25,Honda,City,West
2016,12000,Petrol,Manual,First,18.5,1197,85.8,5.0,3.65,Maruti,Ritz,West
2016,46727,Diesel,Manual,First,22.77,1498,98.59,5.0,7.25,Ford,EcoSport,North
2010,73336,Diesel,Automatic,First,13.2,1995,170.0,5.0,10.69,BMW,3,South
2014,9000,Petrol,Manual,Second,17.01,1591,121.3,5.0,5.5,Hyundai,Verna,West
2005,240000,Diesel,Manual,Fourth & Above,12.8,2494,102.0,8.0,5.1,Toyota,Innova,South
2014,25422,Petrol,Manual,First,22.5,998,67.04,5.0,3.25,Maruti,WagonR,West
2018,14000,Diesel,Manual,First,25.47,1248,88.5,7.0,9.25,Maruti,Ertiga,West
2008,66000,Petrol,Manual,First,19.7,796,46.3,5.0,1.7,Maruti,Alto,South
2010,55324,Petrol,Manual,First,19.0,998,66.1,5.0,2.87,Maruti,A-Star,South
2009,90000,Diesel,Automatic,First,11.0,2993,235.0,5.0,17.75,BMW,X5,South
2017,43000,Petrol,Manual,First,18.15,1198,82.0,5.0,4.5,Mahindra,KUV,East
2008,58483,Petrol,Automatic,Second,19.2,1197,80.0,5.0,2.95,Hyundai,i10,South
2007,93000,Petrol,Automatic,Second,12.9,1799,130.0,5.0,2.6,Honda,Civic,West
2010,50000,Petrol,Manual,First,20.36,1197,78.9,5.0,3.0,Hyundai,i10,South
2014,78616,Diesel,Automatic,Second,14.84,2143,170.0,5.0,15.5,Mercedes-Benz,New,West
2011,37000,Petrol,Manual,First,17.6,1496,88.73,5.0,2.8,Toyota,Etios,West
2010,54801,Petrol,Manual,First,17.0,1497,118.0,5.0,2.5,Honda,City,East
2014,29000,Diesel,Manual,First,23.4,1248,74.0,5.0,5.75,Maruti,Swift,South
2010,68000,Petrol,Manual,First,22.0,1197,81.8,5.0,2.8,Maruti,Swift,West
2014,58000,Petrol,Manual,First,17.01,1591,121.3,5.0,4.59,Hyundai,Verna,East
2012,64290,Diesel,Manual,First,23.2,1248,73.94,5.0,3.65,Maruti,Ritz,West
2015,31000,Diesel,Manual,First,13.0,2982,168.5,7.0,19.85,Toyota,Fortuner,West
2018,16039,Diesel,Manual,First,17.1,1956,170.0,5.0,18.5,Jeep,Compass,West
2017,19860,Petrol,Manual,First,18.6,1197,81.83,5.0,6.95,Hyundai,i20,South
2014,48500,CNG,Manual,Second,37.24,998,58.16,5.0,2.85,Maruti,WagonR,North
2012,75391,Diesel,Manual,First,13.93,2179,138.0,7.0,3.75,Tata,New,North
2008,78000,Diesel,Manual,Second,19.3,1248,73.9,5.0,2.3,Maruti,Swift,North
2016,78000,Diesel,Manual,First,25.0,1396,69.01,5.0,2.3,Tata,Indigo,East
2016,52000,Diesel,Manual,First,28.4,1248,74.0,5.0,5.95,Maruti,Swift,South
2016,30000,Petrol,Automatic,First,23.1,998,67.04,5.0,3.49,Maruti,Celerio,East
2016,19254,Diesel,Automatic,First,14.69,2993,258.0,5.0,47.7,BMW,5,South
2015,29651,Petrol,Manual,First,16.47,1198,74.0,5.0,6.43,Volkswagen,Polo,South
2011,80000,Diesel,Manual,First,13.93,2179,138.03,7.0,4.5,Tata,Safari,South
2018,2971,Petrol,Automatic,First,13.6,1598,181.0,4.0,39.75,Mini,Cooper,East
2015,21400,Petrol,Manual,First,15.6,1196,70.0,5.0,4.0,Ford,Figo,East
2015,77000,Diesel,Manual,First,26.0,1498,98.6,5.0,6.98,Honda,City,West
2006,80000,Diesel,Manual,Second,12.6,1991,112.0,7.0,1.75,Hyundai,Tucson,North
2013,81755,Diesel,Manual,First,20.0,1968,108.5,5.0,4.75,Skoda,Laura,North
2016,99593,Diesel,Manual,First,11.5,2982,171.0,7.0,23.5,Toyota,Fortuner,South
2014,39791,Diesel,Manual,First,22.32,1582,126.32,5.0,7.49,Hyundai,Verna,South
2015,113000,Diesel,Manual,First,15.1,2179,140.0,7.0,10.85,Mahindra,XUV500,South
2017,24000,Petrol,Manual,First,25.17,799,53.3,5.0,3.5,Renault,KWID,West
2015,39000,Petrol,Manual,Second,18.6,1197,81.83,5.0,6.3,Hyundai,i20,South
2012,37000,Petrol,Automatic,First,15.6,1497,116.3,5.0,6.75,Honda,City,South
2017,61108,Diesel,Automatic,First,10.91,3198,197.0,7.0,28.88,Ford,Endeavour,South
2016,61648,Petrol,Automatic,First,13.7,1798,157.75,5.0,14.23,Skoda,Superb,South
2012,37000,Diesel,Automatic,Third,22.69,1995,190.0,5.0,15.0,BMW,3,West
2013,53000,CNG,Manual,First,31.919999999999998,1373,80.9,7.0,5.8,Maruti,Ertiga,West
2013,65000,Diesel,Manual,First,23.2,1248,73.94,5.0,3.75,Maruti,Ritz,North
2011,148009,Diesel,Manual,Second,11.5,2982,171.0,7.0,12.75,Toyota,Fortuner,North
2009,53001,Petrol,Manual,First,16.1,1298,88.2,5.0,1.95,Maruti,Swift,West
2018,22345,Petrol,Manual,First,20.3,1199,84.0,5.0,4.95,Tata,Tigor,West
2015,50000,Petrol,Automatic,First,18.0,1497,117.3,5.0,8.25,Honda,City,North
2013,48183,Diesel,Automatic,First,13.2,1995,170.0,5.0,20.99,BMW,3,South
2010,93000,Diesel,Automatic,Second,14.21,2143,203.0,5.0,17.5,Mercedes-Benz,E-Class,South
2015,53500,Diesel,Manual,First,28.4,1248,74.0,5.0,5.36,Maruti,Swift,South
2014,17585,Petrol,Manual,First,16.02,1373,93.7,7.0,6.35,Maruti,Ertiga,North
2011,36226,Petrol,Manual,First,17.01,1591,121.3,5.0,2.95,Hyundai,Verna,East
2019,25899,Diesel,Automatic,First,12.63,2179,147.5,5.0,55.7,Land,Rover,South
2009,60170,Petrol,Manual,First,0.0,1086,62.0,5.0,1.15,Hyundai,Santro,East
2017,11200,Diesel,Automatic,First,19.27,2143,167.62,5.0,37.5,Mercedes-Benz,New,South
2017,49045,Petrol,Manual,First,20.36,1197,78.9,5.0,4.07,Hyundai,i10,South
2012,45000,Diesel,Manual,First,22.07,1199,73.9,5.0,2.99,Volkswagen,Polo,East
2017,40000,Diesel,Manual,First,24.3,1248,88.5,5.0,7.9,Maruti,Vitara,North
2016,36600,Diesel,Manual,First,19.87,1461,83.8,5.0,7.49,Renault,Duster,West
2009,117000,Diesel,Manual,First,18.0,1248,75.0,5.0,1.1,Tata,Indica,North
2016,16000,Diesel,Automatic,First,11.3,2987,254.8,7.0,56.0,Mercedes-Benz,GL-Class,North
2016,50000,Diesel,Manual,First,25.4,1186,73.97,5.0,3.5,Hyundai,Xcent,West
2008,150000,Diesel,Manual,First,18.1,1493,110.0,5.0,3.0,Hyundai,Verna,South
2014,11000,Petrol,Manual,First,17.01,1591,121.3,5.0,6.1,Hyundai,Verna,West
2010,102016,Petrol,Manual,First,15.6,1196,70.0,5.0,2.25,Ford,Figo,South
2016,38000,Diesel,Manual,First,25.2,1248,74.0,5.0,5.95,Maruti,Swift,South
2013,71491,Diesel,Manual,First,23.08,1461,63.12,5.0,4.95,Renault,Pulse,South
2015,46354,Petrol,Manual,Second,16.47,1198,74.0,5.0,5.49,Volkswagen,Polo,South
2019,87000,Diesel,Automatic,First,22.69,1995,190.0,5.0,6.67,BMW,3,North
2015,20765,Petrol,Manual,First,15.0,1598,103.52,5.0,6.25,Skoda,Rapid,West
2014,51076,Diesel,Automatic,First,12.07,2967,241.4,7.0,34.88,Audi,Q7,South
2016,84085,Diesel,Manual,First,26.21,1248,88.5,5.0,6.9,Maruti,Ciaz,North
2014,55000,Diesel,Manual,First,25.1,1498,98.6,5.0,5.99,Honda,City,East
2010,73000,Petrol,Automatic,First,10.93,3498,272.0,5.0,10.4,Mercedes-Benz,E-Class,West
2012,50001,Diesel,Automatic,First,14.57,2967,241.38,5.0,29.0,Audi,A6,West
2016,93166,Diesel,Manual,Second,14.02,2179,118.3,7.0,5.85,Mahindra,Xylo,South
2006,99583,Petrol,Automatic,Third,12.0,1493,100.0,5.0,2.21,Honda,City,South
2010,72000,Petrol,Manual,First,15.5,1586,103.3,5.0,2.4,Maruti,SX4,West
2009,70000,Petrol,Manual,Third,14.53,1798,138.1,5.0,3.0,Toyota,Corolla,West
2012,61000,Petrol,Automatic,Second,14.4,1598,103.6,5.0,3.75,Volkswagen,Vento,West
2015,66510,Petrol,Manual,First,21.1,814,55.2,5.0,2.95,Hyundai,EON,West
2011,84062,Diesel,Manual,First,20.0,1968,108.5,5.0,5.8,Skoda,Laura,South
